Season,Garden,Clump,Condition,Rows,Ear weight,Cob weight,Kernel weight
2015,PLC,20,Partial,14,18.5,2.5,16.0
2015,PLC,20,Partial,16,25.7,2.0,23.7
2015,PLC,22,Full,16,74.4,14.0,60.400000000000006
2015,PLC,21,Full,10,121.9,30.0,91.9
2015,PLC,21,Full,14,132.9,24.3,108.60000000000001
2015,PLC,22,Full,1,35.9,7.8,28.099999999999998
2015,PLC,21,Full,12,131.3,25.3,106.00000000000001
2015,PLC,21,Full,14,86.9,17.1,69.80000000000001
2015,PLC,22,Full,12,39.0,7.6,31.4
2015,PLC,21,Full,16,64.5,10.8,53.7
2015,PLC,23,Full,14,116.3,21.9,94.4
2015,PLC,23,Full,12,59.8,8.8,51.0
2015,PLC,21,Full,12,88.1,13.5,74.6
2015,PLC,23,Full,14,31.1,4.7,26.400000000000002
2015,PLC,26,Full,12,108.8,17.7,91.1
2015,PLC,23,Full,12,55.8,12.6,43.199999999999996
2015,PLC,26,Full,14,85.1,11.7,73.39999999999999
2013,CDG,2,Sparse,8,2.0,1.6,0.3999999999999999
2015,PLC,23,Full,12,43.6,5.9,37.7
2015,PLC,26,Full,14,96.5,11.4,85.1
2015,PLC,26,Full,12,67.2,14.1,53.1
2015,PLC,23,Partial,12,21.1,3.5,17.6
2015,PLC,23,Immature,NA,0.1,0.1,0.0
2015,PLC,23,Immature,NA,0.1,0.1,0.0
2015,PLC,26,Full,12,71.7,12.3,59.400000000000006
2015,PLC,26,Full,10,55.4,11.5,43.9
2015,PLC,24,Full,14,53.8,10.7,43.099999999999994
2015,PLC,24,Full,12,35.6,9.2,26.400000000000002
2015,PLC,26,,12,66.8,7.0,59.8
2015,PLC,24,Full,12,23.9,3.3,20.599999999999998
2015,PLC,24,Immature,NA,0.4,0.4,0.0
2015,PLC,27,Full,16,69.1,13.9,55.199999999999996
2015,PLC,27,Partial,10,22.7,4.0,18.7
2015,PLC,24,Partial,12,13.1,3.7,9.399999999999999
2015,PLC,27,Full,18,39.8,6.4,33.4
2015,PLC,25,Full,10,22.9,2.6,20.299999999999997
2015,PLC,27,Partial,12,39.1,6.1,33.0
2015,PLC,27,Full,12,27.2,3.5,23.7
2015,PLC,27,Partial,12,21.3,4.0,17.3
2015,PLC,25,Full,8,31.5,4.5,27.0
2015,PLC,27,Full,8,11.2,2.0,9.2
2015,PLC,27,Sparse,6,2.0,0.5,1.5
2015,PLC,29,Full,12,54.0,7.7,46.3
2015,PLC,28,Full,12,25.8,4.2,21.6
2015,PLC,29,Full,16,44.5,6.2,38.3
2015,PLC,28,Full,14,12.7,2.6,10.1
2015,PLC,29,Partial,12,30.0,6.7,23.3
2013,CDG,17,Full,12,144.8,32.8,112.00000000000001
2015,PLC,29,Sparse,10,9.3,1.6,7.700000000000001
2015,PLC,28,Full,10,15.1,1.4,13.7
2015,PLC,28,Partial,10,16.7,2.7,14.0
2015,PLC,30,Full,14,56.5,8.1,48.4
2015,PLC,30,Full,12,53.1,8.8,44.3
2015,PLC,30,Full,12,70.4,17.9,52.50000000000001
2015,PLC,30,Full,10,18.8,3.6,15.200000000000001
2015,PLC,30,Full,12,26.1,4.6,21.5
2015,PLC,30,Sparse,6,6.0,0.6,5.4
2015,POG,1,Full,12,19.8,4.8,15.0
2015,POG,2,Full,10,94.9,19.0,75.9
2015,POG,1,Full,10,24.6,6.4,18.200000000000003
2015,POG,1,Full,8,17.4,5.3,12.099999999999998
2015,POG,2,Full,12,132.6,27.9,104.69999999999999
2015,POG,1,Sparse,8,6.7,6.5,0.20000000000000018
2015,POG,2,Full,12,114.7,22.5,92.2
2015,POG,2,Full,10,79.4,13.4,66.0
2015,POG,3,Full,12,105.5,20.1,85.4
2015,POG,2,Partial,12,108.2,38.4,69.80000000000001
2015,POG,2,Full,12,117.5,30.9,86.6
2015,POG,2,Full,10,63.9,12.8,51.099999999999994
2015,POG,2,Partial,NA,23.5,4.7,18.8
2015,POG,2,Sparse,10,14.4,6.8,7.6000000000000005
2015,POG,3,Full,16,156.0,49.0,107.0
2015,POG,4,Full,12,146.6,26.5,120.1
2015,POG,3,Full,14,65.5,5.8,59.7
2015,POG,4,Full,12,55.5,16.0,39.5
2013,CDG,19,Partial,10,41.1,17.0,24.1
2015,POG,3,Full,12,79.2,13.0,66.2
2015,POG,3,Full,12,56.8,10.6,46.199999999999996
2015,POG,4,Partial,12,76.6,32.6,43.99999999999999
2015,POG,3,Full,14,82.1,14.2,67.89999999999999
2015,POG,4,Full,12,63.8,10.5,53.3
2015,POG,3,Full,14,72.0,19.5,52.5
2015,POG,4,Partial,14,51.5,18.0,33.5
2015,POG,4,Sparse,12,24.4,10.6,13.799999999999999
2015,POG,4,Immature,NA,0.9,0.9,0.0
2015,POG,3,Full,14,91.8,28.3,63.5
2015,POG,4,Immature,NA,1.6,1.6,0.0
2015,POG,4,Immature,NA,0.5,0.5,0.0
2015,POG,4,Immature,NA,0.2,0.2,0.0
2015,POG,3,Immature,NA,0.6,0.6,0.0
2015,POG,2,Immature,NA,0.5,0.5,0.0
2015,POG,6,Full,12,70.6,17.4,53.199999999999996
2015,POG,5,Full,12,65.9,20.8,45.10000000000001
2015,POG,6,Full,16,65.8,11.6,54.199999999999996
2015,POG,5,Partial,10,25.9,8.6,17.299999999999997
2015,POG,5,Full,12,31.9,8.2,23.7
2015,POG,6,Full,10,37.5,12.0,25.5
2015,POG,5,Partial,10,30.3,8.2,22.1
2015,POG,6,Full,10,31.4,6.0,25.4
2015,POG,5,Sparse,8,16.7,6.1,10.6
2015,POG,6,Immature,0,1.0,1.0,0.0
2015,POG,5,Immature,NA,0.8,0.8,0.0
2015,POG,7,Full,12,129.8,29.7,100.10000000000001
2015,POG,11,Sparse,8,8.0,3.6,4.4
2015,POG,13,,12,223.5,50.0,173.5
2015,POG,13,Full,12,103.6,17.0,86.6
2015,POG,14,Full,12,101.5,25.6,75.9
2015,POG,13,Full,12,105.8,19.3,86.5
2015,POG,13,Full,12,97.9,24.1,73.80000000000001
2015,POG,14,Full,10,88.7,27.3,61.400000000000006
2015,POG,13,Full,12,109.0,21.1,87.9
2015,POG,14,Partial,14,82.7,19.0,63.7
2015,POG,14,Full,12,62.5,15.0,47.5
2015,POG,13,Full,14,90.3,23.3,67.0
2015,POG,14,Partial,10,13.4,3.4,10.0
2015,POG,13,Partial,12,44.0,18.4,25.6
2015,POG,13,Immature,NA,20.1,20.1,0.0
2015,POG,14,Partial,10,15.2,3.5,11.7
2015,POG,14,Immature,NA,3.3,3.3,0.0
2015,POG,14,Immature,NA,0.3,0.3,0.0
2015,POG,13,,NA,2.6,2.6,0.0
2015,POG,15,Full,12,66.7,15.3,51.400000000000006
2015,POG,16,Full,14,110.3,24.2,86.1
2015,POG,16,Full,8,65.2,19.9,45.300000000000004
2015,POG,15,Full,12,63.9,12.1,51.8
2015,POG,15,Partial,12,46.8,16.0,30.799999999999997
2015,POG,16,Partial,12,15.0,4.1,10.9
2015,POG,15,Partial,12,25.1,6.6,18.5
2015,POG,15,Sparse,8,5.5,4.9,0.5999999999999996
2015,POG,15,Sparse,8,8.5,8.5,0.0
2015,POG,15,Immature,NA,1.4,1.4,0.0
2015,POG,18,Full,14,107.1,26.6,80.5
2014,CDG,1,Sparse,12,2.2,2.0,0.20000000000000018
2015,POG,8,Full,14,139.4,41.9,97.5
2015,POG,7,Full,12,170.4,33.1,137.3
2015,POG,7,Full,10,76.7,19.2,57.5
2015,POG,8,Full,12,131.7,30.3,101.39999999999999
2015,POG,7,Partial,12,53.5,16.2,37.3
2015,POG,7,Partial,14,46.8,9.6,37.199999999999996
2015,POG,8,Full,10,114.2,25.7,88.5
2015,POG,7,Full,14,46.2,13.2,33.0
2015,POG,8,Full,12,79.8,17.1,62.699999999999996
2015,POG,8,Full,12,73.1,18.5,54.599999999999994
2015,POG,8,Full,12,40.8,11.7,29.099999999999998
2015,POG,8,Full,10,36.1,9.1,27.0
2015,POG,8,Partial,14,39.3,10.4,28.9
2015,POG,8,Partial,10,16.6,3.4,13.200000000000001
2015,POG,8,Immature,NA,0.6,0.6,0.0
2015,POG,8,Immature,NA,0.3,0.3,0.0
2015,POG,8,Immature,NA,0.1,0.1,0.0
2015,POG,8,Immature,NA,0.1,0.1,0.0
2015,POG,8,Immature,NA,0.1,0.1,0.0
2015,POG,7,Sparse,10,19.5,6.1,13.4
2015,POG,9,Full,12,163.0,50.6,112.4
2015,POG,9,Full,12,82.5,19.9,62.6
2015,POG,9,Full,12,71.9,21.9,50.00000000000001
2015,POG,9,Sparse,8,12.3,6.1,6.200000000000001
2015,POG,9,Sparse,8,10.4,3.3,7.1000000000000005
2015,POG,9,Sparse,10,9.6,5.6,4.0
2015,POG,10,Full,10,52.6,14.6,38.0
2015,POG,10,Partial,12,26.9,7.5,19.4
2014,CDG,1,Sparse,8,1.3,0.6,0.7000000000000001
2015,POG,10,Sparse,10,13.9,6.7,7.2
2015,POG,10,Sparse,6,6.7,2.6,4.1
2015,POG,10,Sparse,10,9.4,5.2,4.2
2015,POG,11,Full,12,31.1,6.8,24.3
2015,POG,12,Full,12,144.5,36.0,108.5
2015,POG,11,Full,14,66.9,23.4,43.50000000000001
2015,POG,12,Full,12,49.8,12.6,37.199999999999996
2015,POG,12,Full,10,52.1,11.2,40.900000000000006
2015,POG,11,Full,12,27.9,6.4,21.5
2015,POG,12,Full,12,34.2,9.2,25.000000000000004
2015,POG,11,Partial,10,18.6,7.6,11.000000000000002
2015,POG,12,Sparse,10,7.0,5.6,1.4000000000000004
2015,POG,12,Immature,NA,6.1,6.1,0.0
2015,POG,12,Immature,NA,0.5,0.5,0.0
2015,POG,11,Partial,12,18.2,4.7,13.5
2015,POG,12,Immature,NA,0.4,0.4,0.0
2015,POG,18,Full,12,102.0,21.2,80.8
2015,POG,19,Full,12,121.5,30.9,90.6
2015,POG,18,Full,10,111.1,18.7,92.39999999999999
2015,POG,19,Full,14,62.4,18.7,43.7
2015,POG,18,Full,10,89.9,20.8,69.10000000000001
2015,POG,19,Full,10,93.5,33.5,60.0
2015,POG,19,Full,10,71.1,17.4,53.699999999999996
2015,POG,19,Full,14,68.9,20.0,48.900000000000006
2015,POG,19,Full,10,33.2,9.8,23.400000000000002
2015,POG,19,Partial,10,27.7,9.0,18.7
2015,POG,19,Immature,NA,0.7,0.7,0.0
2015,POG,19,Immature,NA,0.1,0.1,0.0
2014,CDG,10,Partial,10,32.7,13.2,19.500000000000004
2015,POG,18,Partial,12,71.8,17.7,54.099999999999994
2015,POG,20,Partial,12,41.7,9.2,32.5
2015,POG,18,Partial,10,30.0,6.9,23.1
2015,POG,18,Immature,NA,2.2,2.2,0.0
2015,POG,20,Partial,10,13.7,3.2,10.5
2015,POG,20,Sparse,8,6.7,3.0,3.7
2015,KUG,2,Partial,10,38.4,11.2,27.2
2015,KUG,2,Full,12,20.6,3.1,17.5
2015,KUG,2,Full,12,20.2,1.8,18.4
2015,KUG,3,Sparse,8,17.2,17.2,0.0
2015,KUG,2,Full,12,18.5,2.2,16.3
2015,KUG,4,Full,12,43.0,7.7,35.3
2015,KUG,6,Full,14,125.2,29.1,96.1
2015,KUG,6,Partial,12,65.1,31.5,33.599999999999994
2015,KUG,6,Sparse,12,23.2,14.7,8.5
2015,KUG,4,Full,10,33.8,5.3,28.499999999999996
2015,KUG,6,Sparse,10,23.9,12.2,11.7
2015,KUG,4,Full,8,23.8,1.7,22.1
2015,KUG,8,Full,12,41.2,6.5,34.7
2015,KUG,7,Full,12,87.5,18.2,69.3
2014,POG,11,Immature,NA,0.3,0.3,0.0
2015,KUG,8,Full,12,21.1,3.8,17.3
2015,KUG,8,Immature,NA,0.6,0.6,0.0
2015,KUG,7,Full,12,83.5,15.7,67.8
2015,KUG,7,Full,14,85.3,12.3,73.0
2015,KUG,8,Sparse,10,19.2,10.6,8.6
2015,KUG,7,Full,12,91.4,21.7,69.7
2015,KUG,9,Full,8,21.1,3.7,17.400000000000002
2015,KUG,7,Partial,8,30.0,7.9,22.1
2015,KUG,9,Immature,NA,2.5,2.5,0.0
2015,KUG,7,Full,12,23.5,4.0,19.5
2015,KUG,7,,12,11.2,2.8,8.399999999999999
2015,KUG,12,Full,12,52.6,7.9,44.7
2015,KUG,12,Full,8,15.5,1.3,14.2
2015,KUG,12,,10,18.0,4.1,13.9
2015,KUG,12,Sparse,14,10.0,2.8,7.2
2015,KUG,12,Sparse,10,5.6,2.3,3.3
2015,KUG,13,Full,14,88.8,16.1,72.69999999999999
2015,KUG,13,Full,10,69.4,13.6,55.800000000000004
2015,KUG,14,Full,14,114.0,20.6,93.4
2015,KUG,13,Full,12,72.2,10.7,61.5
2015,KUG,14,Full,12,139.2,25.0,114.19999999999999
2015,KUG,13,Full,8,19.6,2.4,17.200000000000003
2015,KUG,14,Full,12,104.6,30.5,74.1
2015,KUG,13,Immature,NA,2.5,2.5,0.0
2015,CDG,14,Full,16,69.4,8.4,61.00000000000001
2015,KUG,14,Full,14,55.0,8.6,46.4
2015,KUG,14,Full,14,49.3,9.1,40.199999999999996
2015,KUG,13,Sparse,10,12.6,5.7,6.8999999999999995
2015,KUG,14,Sparse,8,4.4,2.3,2.1000000000000005
2015,KUG,15,Full,12,119.4,27.1,92.30000000000001
2015,KUG,15,Immature,NA,0.7,0.7,0.0
2015,KUG,15,Immature,NA,0.5,0.5,0.0
2015,KUG,16,Full,12,127.6,30.5,97.1
2015,KUG,17,Partial,10,21.6,3.5,18.1
2015,KUG,16,Partial,12,106.2,40.4,65.80000000000001
2015,KUG,17,Full,12,37.6,6.7,30.900000000000002
2015,KUG,17,Partial,8,33.4,10.9,22.5
2015,KUG,16,Full,16,108.0,14.7,93.3
2015,KUG,17,Full,10,47.9,9.7,38.2
2015,KUG,16,Full,12,101.0,29.4,71.6
2015,KUG,17,Partial,10,12.3,1.8,10.5
2015,KUG,16,Sparse,10,20.9,7.5,13.399999999999999
2015,KUG,21,Immature,NA,0.5,0.5,0.0
2015,KUG,18,Full,12,11.4,0.9,10.5
2015,KUG,21,Partial,8,3.1,0.5,2.6
2015,KUG,22,Full,12,32.0,2.7,29.3
2015,KUG,22,Partial,8,9.5,1.0,8.5
2015,KUG,18,Full,10,16.0,4.5,11.5
2015,KUG,22,Sparse,10,3.8,2.7,1.0999999999999996
2015,KUG,22,Immature,NA,0.9,0.9,0.0
2015,CDG,29,Full,14,76.7,13.7,63.0
2015,KUG,24,Immature,NA,7.0,7.0,0.0
2015,KUG,26,Full,12,50.0,7.5,42.5
2015,KUG,26,Partial,10,21.6,3.2,18.400000000000002
2015,KUG,23,Partial,12,59.7,27.3,32.400000000000006
2015,KUG,23,Full,14,43.8,10.0,33.8
2015,KUG,26,Partial,10,13.5,2.2,11.3
2015,KUG,23,Full,12,88.9,19.2,69.7
2015,KUG,27,Full,12,41.2,5.9,35.300000000000004
2015,KUG,23,Full,12,42.5,8.6,33.9
2015,KUG,23,Full,12,61.2,9.3,51.900000000000006
2015,KUG,27,Full,8,42.8,8.5,34.3
2015,KUG,27,Partial,12,21.9,3.8,18.099999999999998
2015,KUG,23,Full,12,15.3,2.1,13.200000000000001
2015,KUG,27,Full,10,12.4,2.1,10.3
2015,KUG,23,Full,14,24.7,4.2,20.5
2015,KUG,23,Full,10,45.1,12.1,33.0
2015,KUG,27,Partial,6,6.5,0.8,5.7
2015,KUG,23,Partial,8,24.6,4.4,20.200000000000003
2015,KUG,32,Partial,8,7.0,1.0,6.0
2015,KUG,23,Full,8,17.9,2.8,15.099999999999998
2015,CDG,29,Full,12,53.3,10.9,42.4
2015,CDG,38,Full,12,16.7,0.3,16.4
2015,CDG,38,Sparse,10,7.7,5.6,2.1000000000000005
2015,PLC,12,Sparse,NA,1.1,1.0,0.10000000000000009
2015,PLC,22,Full,12,49.3,11.4,37.9
2015,PLC,22,Partial,12,38.2,8.4,29.800000000000004
2015,CDG,15,Full,12,73.5,14.3,59.2
2015,PLC,13,Partial,10,12.9,1.8,11.1
2015,PLC,28,Full,16,53.1,11.8,41.3
2015,POG,2,Full,14,139.3,33.3,106.00000000000001
2015,POG,5,Sparse,10,5.9,5.0,0.9000000000000004
2015,POG,20,Partial,10,23.1,5.2,17.900000000000002
2015,KUG,3,Full,14,65.7,12.5,53.2
2015,KUG,3,Full,12,51.9,8.3,43.599999999999994
2015,PLC,18,Full,12,104.6,18.0,86.6
2015,KUG,4,Full,12,39.8,5.4,34.4
2015,KUG,26,Partial,10,15.0,2.4,12.6
2011,CDG,17,,NA,0.1,0.1,0.0
