cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17724650,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,0,Not limited,0,Not limited,0,Not limited,0.041,Slightly limited,0,0,0,1495446440
17724650,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,0,Not limited,0,Not limited,0,Not limited,0.041,Slightly limited,0,0,0,1495446441
17724650,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,0,Not limited,0,Not limited,0,Not limited,0.041,Somewhat limited,0,0,0,1495446442
17724650,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,0,Not limited,0,Not limited,0,Not limited,0.001,Somewhat limited,0,0,0,1495446443
17724650,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0,Very low bioaccumulation potential,0.001,Low bioaccumulation potential,0.001,Low bioaccumulation potential,0.002,Low bioaccumulation potential,0,0,0,1495446444
17724650,20799,DHS - Potential for Radioactive Bioaccumulation,1,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,0,0,1495446445
17724650,20799,DHS - Potential for Radioactive Bioaccumulation,2,20818,Bioaccumulation Material Gain Potential,1,0,Does not gain bioavailable material,0.001,Gains bioavailable material,0.001,Gains bioavailable material,0.002,Gains bioavailable material,0,0,0,1495446446
17724650,20799,DHS - Potential for Radioactive Bioaccumulation,3,20865,Bioaccumulation Chemical Attenuation,1,0,Bioavailability low due to attenuation by carbonates or gyp,0.08,Bioavailability due to attenuation by carbonates or gyp,0.08,Bioavailability due to attenuation by carbonates or gyp,0.5,Bioavailability due to attenuation by carbonates or gyp,0,0,0,1495446447
17724650,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,0.961,High sequestration potential,0.999,High sequestration potential,0.999,High sequestration potential,0.998,High sequestration potential,0,0,0,1495446448
17724650,20791,DHS - Potential for Radioactive Sequestration,1,20814,Sequestration Clay Content,1,0.961,Adsorption by clay,1,Adsorption by clay,1,Adsorption by clay,1,Adsorption by clay,0,0,0,1495446449
17724650,20791,DHS - Potential for Radioactive Sequestration,2,20793,Sequestration Organic Surface,1,0.961,Sequestration due to fertility effects,0.961,Sequestration due to fertility effects,0.961,Sequestration due to fertility effects,0.961,Sequestration due to fertility effects,0,0,0,1495446450
17724650,20791,DHS - Potential for Radioactive Sequestration,3,20790,Sequestration CaCO3,1,0.5,Adsorptive capacity due to CaCO3,0.92,Adsorptive capacity due to CaCO3,0.92,Adsorptive capacity due to CaCO3,1,Adsorptive capacity due to CaCO3,0,0,0,1495446451
17724650,20791,DHS - Potential for Radioactive Sequestration,4,20817,Sequestration Material Loss Potential,1,0,Does not lose material,0.001,Loses material,0.001,Loses material,0.002,Loses material,0,0,0,1495446452
17724650,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0,0,0,1495446453
17724650,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446454
17724650,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495446455
17724650,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,0.25,Somewhat limited,0.25,Somewhat limited,0.25,Somewhat limited,0.5,Somewhat limited,0,0,0,1495446456
17724650,20468,DHS - Site for Composting Facility - Subsurface,1,20487,Precipitation,1,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0,0,0,1495446457
17724650,20468,DHS - Site for Composting Facility - Subsurface,2,20488,Temperature,1,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0,0,0,1495446458
17724650,20468,DHS - Site for Composting Facility - Subsurface,3,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495446459
17724650,20461,DHS - Site for Composting Facility - Surface,0,20461,DHS - Site for Composting Facility - Surface,0,0.731,Somewhat limited,0.731,Somewhat limited,0.731,Somewhat limited,0.731,Somewhat limited,0,0,0,1495446460
17724650,20461,DHS - Site for Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,0.731,Low strength,0.731,Low strength,0.731,Low strength,0.731,Low strength,0,0,0,1495446461
17724650,20461,DHS - Site for Composting Facility - Surface,2,20466,"Slope 3 to 8 percent, Limitation",1,0,Slope not limiting,0.4,Slope,0.4,Slope,0.6,Slope,0,0,0,1495446462
17724650,20461,DHS - Site for Composting Facility - Surface,3,20487,Precipitation,1,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0,0,0,1495446463
17724650,20461,DHS - Site for Composting Facility - Surface,4,20488,Temperature,1,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0,0,0,1495446464
17724650,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0.005,Poor,0.005,Poor,0.072,Fair,0,0,0,1495446465
17724650,20382,DHS - Suitability for Clay Liner Material,1,20506,Hard to Pack Subrule,1,0,Hard to pack,0.005,Hard to pack,0.005,Hard to pack,0.072,Hard to pack,0,0,0,1495446466
17724650,20382,DHS - Suitability for Clay Liner Material,2,20446,Area Reclaim Subrule,1,0.107,Area reclaim difficulty,0.52,Area reclaim difficulty,0.52,Area reclaim difficulty,0.653,Area reclaim difficulty,0,0,0,1495446467
17724650,20382,DHS - Suitability for Clay Liner Material,3,20387,"Slope 3 to 8 percent, suitability",1,0.4,Slope,0.6,Slope,0.6,Slope,1,Slope favorable,0,0,0,1495446468
17724650,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,1,Good,1,Good,1,Good,1,Good,0,0,0,1495446469
17724650,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495446470
17724650,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1495446471
17724650,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1495446472
17724650,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0,Poor,0.875,Fair,0.875,Fair,0.896,Fair,0,0,0,1495446473
17724650,10514,ENG - Construction Materials; Reclamation,1,10470,Organic Matter < 1% to a Depth of 72 inches,1,0.5,Low content of organic matter,0.875,Low content of organic matter,0.875,Low content of organic matter,1,No organic matter limitation,0,0,0,1495446474
17724650,10514,ENG - Construction Materials; Reclamation,2,10368,Erodibility Factor Maximum,1,0.896,Water erosion,0.896,Water erosion,0.896,Water erosion,0.896,Water erosion,0,0,0,1495446475
17724650,10514,ENG - Construction Materials; Reclamation,3,10472,"Lime, CaCO3 % 15 to 40 (0-180cm)",1,0.32,Carbonate content,0.92,Carbonate content,0.92,Carbonate content,1,No carbonate limitation,0,0,0,1495446476
17724650,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0,Poor,0,Poor,0.778,Fair,0,0,0,1495446477
17724650,10028,ENG - Construction Materials; Roadfill,1,10029,Low Strength (AASHTO GIN in depth or Restriction),1,0,Low strength,0,Low strength,0,Low strength,0.778,Low strength,0,0,0,1495446478
17724650,10028,ENG - Construction Materials; Roadfill,2,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.864,Dusty,0.864,Dusty,0.864,Dusty,0.864,Dusty,0,0,0,1495446479
17724650,10028,ENG - Construction Materials; Roadfill,3,10511,Low Shrink-Swell (25 to 150cm or Restrictive Layer) Wt_Ave,1,0.977,Shrink-swell,0.997,Shrink-swell,0.997,Shrink-swell,1,No shrink-swell limitation,0,0,0,1495446480
17724650,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1495446481
17724650,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1495446482
17724650,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1495446483
17724650,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,1,Good,1,Good,1,Good,1,Good,0,0,0,1495446484
17724650,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0,0,0,1495446485
17724650,989,ENG - Daily Cover for Landfill,1,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446486
17724650,340,ENG - Dwellings W/O Basements,0,340,ENG - Dwellings W/O Basements,0,0.035,Somewhat limited,0.035,Somewhat limited,0.035,Somewhat limited,0.035,Somewhat limited,0,0,0,1495446487
17724650,340,ENG - Dwellings W/O Basements,1,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.035,Shrink-swell,0.035,Shrink-swell,0.035,Shrink-swell,0.035,Shrink-swell,0,0,0,1495446488
17724650,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,0.011,Somewhat limited,0.011,Somewhat limited,0.011,Somewhat limited,0.011,Somewhat limited,0,0,0,1495446489
17724650,393,ENG - Dwellings With Basements,1,23807,"Shrink-Swell (LEP WTD_AVG Above Bedrock or 60"") (revised)",1,0.011,Shrink-swell,0.011,Shrink-swell,0.011,Shrink-swell,0.011,Shrink-swell,0,0,0,1495446490
17724650,402,"ENG - Lawn, Landscape, Golf Fairway",0,402,"ENG - Lawn, Landscape, Golf Fairway",0,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0.5,Somewhat limited,0,0,0,1495446491
17724650,402,"ENG - Lawn, Landscape, Golf Fairway",1,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446492
17724650,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,0.5,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495446493
17724650,398,ENG - Local Roads and Streets,1,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,0.222,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1495446494
17724650,398,ENG - Local Roads and Streets,2,399,Potential Frost Action > Low,1,0.5,Frost action,0.5,Frost action,0.5,Frost action,0.5,Frost action,0,0,0,1495446495
17724650,398,ENG - Local Roads and Streets,3,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.035,Shrink-swell,0.035,Shrink-swell,0.035,Shrink-swell,0.035,Shrink-swell,0,0,0,1495446496
17724650,979,ENG - Sanitary Landfill (Area),0,979,ENG - Sanitary Landfill (Area),0,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0,0,0,1495446497
17724650,979,ENG - Sanitary Landfill (Area),1,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446498
17724650,419,ENG - Sanitary Landfill (Trench),0,419,ENG - Sanitary Landfill (Trench),0,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0,0,0,1495446499
17724650,419,ENG - Sanitary Landfill (Trench),1,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446500
17724650,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,0,Not limited,0.318,Somewhat limited,0.318,Somewhat limited,0.98,Somewhat limited,0,0,0,1495446501
17724650,208,ENG - Septic Tank Absorption Fields,1,233,"Percolation 60 - 180cm (24-72"")",1,0,Ksat not restrictive,0.318,Slow water movement,0.318,Slow water movement,0.98,Slow water movement,0,0,0,1495446502
17724650,430,ENG - Sewage Lagoons,0,430,ENG - Sewage Lagoons,0,0.08,Somewhat limited,0.68,Somewhat limited,0.68,Somewhat limited,1,Very limited,0,0,0,1495446503
17724650,430,ENG - Sewage Lagoons,1,424,"Seepage 30 - 150cm (12-60"")",1,0.02,Seepage,0.68,Seepage,0.68,Seepage,1,Seepage,0,0,0,1495446504
17724650,430,ENG - Sewage Lagoons,2,422,Sloping < 2 to > 7%,1,0.08,Slope,0.68,Slope,0.68,Slope,0.92,Slope,0,0,0,1495446505
17724650,302,ENG - Shallow Excavations,0,302,ENG - Shallow Excavations,0,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0.313,Somewhat limited,0,0,0,1495446506
17724650,302,ENG - Shallow Excavations,1,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446507
17724650,302,ENG - Shallow Excavations,2,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495446508
17724650,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,0.035,Somewhat limited,0.144,Somewhat limited,0.144,Somewhat limited,0.524,Somewhat limited,0,0,0,1495446509
17724650,395,ENG - Small Commercial Buildings,1,288,Sloping 3.9 to > 8%,1,0,No slope limitation,0.144,Slope,0.144,Slope,0.524,Slope,0,0,0,1495446510
17724650,395,ENG - Small Commercial Buildings,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.035,Shrink-swell,0.035,Shrink-swell,0.035,Shrink-swell,0.035,Shrink-swell,0,0,0,1495446511
17724650,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,0.5,Somewhat limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1495446512
17724650,23656,ENG - Unpaved Local Roads and Streets,1,400,"Strength (AASHTO Group Index Thickest Layer 10 to 40"")",1,0.222,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1495446513
17724650,23656,ENG - Unpaved Local Roads and Streets,2,399,Potential Frost Action > Low,1,0.5,Frost action,0.5,Frost action,0.5,Frost action,0.5,Frost action,0,0,0,1495446514
17724650,23656,ENG - Unpaved Local Roads and Streets,3,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446515
17724650,23656,ENG - Unpaved Local Roads and Streets,4,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.035,Shrink-swell,0.035,Shrink-swell,0.035,Shrink-swell,0.035,Shrink-swell,0,0,0,1495446516
17724650,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,0.731,Somewhat limited,0.731,Somewhat limited,0.731,Somewhat limited,0.731,Somewhat limited,0,0,0,1495446517
17724650,57992,Farm and Garden Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,0.731,Low strength,0.731,Low strength,0.731,Low strength,0.731,Low strength,0,0,0,1495446518
17724650,57992,Farm and Garden Composting Facility - Surface,2,20466,"Slope 3 to 8 percent, Limitation",1,0,Slope not limiting,0.4,Slope,0.4,Slope,0.6,Slope,0,0,0,1495446519
17724650,57992,Farm and Garden Composting Facility - Surface,3,20487,Precipitation,1,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0.25,Low precipitation,0,0,0,1495446520
17724650,57992,Farm and Garden Composting Facility - Surface,4,20488,Temperature,1,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0.083,Extreme soil temperatures,0,0,0,1495446521
17724650,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,0.313,Slight,0.313,Slight,0.313,Slight,0.313,Slight,1,1,0,1495446522
17724650,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446523
17724650,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1495446524
17724650,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1495446525
17724650,559,FOR - Harvest Equipment Operability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1495446526
17724650,559,FOR - Harvest Equipment Operability,2,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446527
17724650,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1495446528
17724650,348,FOR - Log Landing Suitability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1495446529
17724650,348,FOR - Log Landing Suitability,2,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446530
17724650,63742,FOR - Mechanical Planting Suitability,0,63742,FOR - Mechanical Planting Suitability,0,0,Well suited,0.002,Moderately suited,0.002,Moderately suited,0.04,Moderately suited,0,0,0,1495446531
17724650,63742,FOR - Mechanical Planting Suitability,1,61430,Slope Limitation (<5% to >35%),1,0,Slope,0.002,Slope,0.002,Slope,0.04,Slope,0,0,0,1495446532
17724650,63743,FOR - Mechanical Site Preparation (Deep),0,63743,FOR - Mechanical Site Preparation (Deep),0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1495446533
17724650,63744,FOR - Mechanical Site Preparation (Surface),0,63744,FOR - Mechanical Site Preparation (Surface),0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1495446534
17724650,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,0,Slight,0,Slight,0,Slight,0,Slight,0,0,0,1495446535
17724650,330,FOR - Potential Erosion Hazard (Road/Trail),0,330,FOR - Potential Erosion Hazard (Road/Trail),0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,0,0,0,1495446536
17724650,330,FOR - Potential Erosion Hazard (Road/Trail),1,363,Slope/Erodibility Limitation (2),1,0.5,Slope/erodibility,0.5,Slope/erodibility,0.5,Slope/erodibility,0.5,Slope/erodibility,0,0,0,1495446537
17724650,10458,FOR - Potential Fire Damage Hazard,0,10458,FOR - Potential Fire Damage Hazard,0,0,Low,0,Low,0,Low,0,Low,1,0,0,1495446538
17724650,10599,FOR - Potential Seedling Mortality,0,10599,FOR - Potential Seedling Mortality,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,1,1,0,1495446539
17724650,10599,FOR - Potential Seedling Mortality,1,10596,Low Available Water Limitation,1,0.5,Available water,0.5,Available water,0.5,Available water,0.5,Available water,1,0,0,1495446540
17724650,297,FOR - Road Suitability (Natural Surface),0,297,FOR - Road Suitability (Natural Surface),0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1495446541
17724650,297,FOR - Road Suitability (Natural Surface),1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1495446542
17724650,297,FOR - Road Suitability (Natural Surface),2,23660,Dust PM10 and PM2.5 Generation,1,0.313,Dusty,0.313,Dusty,0.313,Dusty,0.313,Dusty,0,0,0,1495446543
17724650,281,FOR - Soil Rutting Hazard,0,281,FOR - Soil Rutting Hazard,0,1,Severe,1,Severe,1,Severe,1,Severe,0,1,0,1495446544
17724650,281,FOR - Soil Rutting Hazard,1,640,Strength Limitation (3),1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,1,0,1495446545
17724650,63746,FOR - Windthrow Hazard,0,63746,FOR - Windthrow Hazard,0,0,Slight,0,Slight,0,Slight,0,Slight,1,1,0,1495446546
17724650,63746,FOR - Windthrow Hazard,1,63738,Windthrow Hillslope Rating,1,0.3,Hillslope position,0.3,Hillslope position,0.3,Hillslope position,0.3,Hillslope position,0,0,0,1495446547
17724650,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,0,Poorly suited,0,Poorly suited,0,Poorly suited,0,Poorly suited,0,0,0,1495446548
17724650,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),1,56158,"USFS Region 4, Native Surface Roads - Slope and AASHTO GI",1,0,Soil strength,0,Soil strength,0,Soil strength,0,Soil strength,0,0,0,1495446549
17724650,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),2,56154,"USFS Region 4, Native Surface Roads - Slope and LEP",1,0.969,Shrink-swell,0.969,Shrink-swell,0.969,Shrink-swell,0.969,Shrink-swell,0,0,0,1495446550
17724650,54580,Fragile Soil Index,0,54580,Fragile Soil Index,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495446551
17724650,54580,Fragile Soil Index,1,54581,Vegetative Cover,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495446552
17724650,54580,Fragile Soil Index,2,54579,Organic Matter in surface Layer,1,0.922,Extremely low organic matter,0.922,Extremely low organic matter,0.922,Extremely low organic matter,0.922,Extremely low organic matter,0,0,0,1495446553
17724650,54580,Fragile Soil Index,3,54582,Aridity Index,1,0.31,Mildly wet,0.31,Mildly wet,0.31,Mildly wet,0.31,Mildly wet,0,0,0,1495446554
17724650,54580,Fragile Soil Index,4,54639,Structure Index of Surface,1,0.25,Well structured,0.25,Well structured,0.25,Well structured,0.25,Well structured,0,0,0,1495446555
17724650,54580,Fragile Soil Index,5,54638,Slope full range,1,0.05,Nearly level,0.069,Gently sloping,0.069,Gently sloping,0.076,Gently sloping,0,0,0,1495446556
17724650,825,"GRL - Fencing, Post Depth =<24 inches",0,825,"GRL - Fencing, Post Depth =<24 inches",0,0,Not limited,0.658,Limited,0.658,Limited,0.851,Limited,1,1,0,1495446557
17724650,825,"GRL - Fencing, Post Depth =<24 inches",1,855,GRL-Shrink-Swell of Thickest Layer Within 0-24 inches),1,0,Shrink-swell,0.658,Shrink-swell,0.658,Shrink-swell,0.851,Shrink-swell,0,0,0,1495446558
17724650,825,"GRL - Fencing, Post Depth =<24 inches",2,826,"GRL-Too Clayey, 0-24 inches",1,0,< 18% Clay,0.176,18 to 45% Clay,0.176,18 to 45% Clay,0.274,18 to 45% Clay,0,0,0,1495446559
17724650,883,"GRL - Fencing, Post Depth =<36 inches",0,883,"GRL - Fencing, Post Depth =<36 inches",0,0.387,Limited,1,Very limited,1,Very limited,1,Very limited,1,1,0,1495446560
17724650,883,"GRL - Fencing, Post Depth =<36 inches",1,878,"GRL-Shrink-Swell of Thickest Layer, 0-36 inches",1,0.387,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1495446561
17724650,883,"GRL - Fencing, Post Depth =<36 inches",2,877,"GRL-Too Clayey, 0-36 inches",1,0,<18% Clay,0.176,18 to 45% Clay,0.176,18 to 45% Clay,0.274,18 to 45% Clay,0,0,0,1495446562
17724650,26588,Ground Penetrating Radar Penetration,0,26588,Ground Penetrating Radar Penetration,0,0.333,High penetration,0.5,Moderate penetration,0.5,Moderate penetration,0.5,Moderate penetration,0,0,0,1495446563
